date,building,source,consumption_kwh,cost_usd
2024-05-15,Building C,Wind,117.16,17.23
2024-05-15,Building D,Grid,476.26,42.01
2024-05-15,Building A,Diesel,398.01,57.7
2024-05-15,Building B,Diesel,103.33,13.43
2024-05-15,Building C,Grid,475.72,65.14
2024-05-15,Building D,Wind,179.58,20.58
2024-05-15,Building A,Grid,244.09,23.06
2024-05-15,Building B,Grid,497.84,49.69
2024-05-15,Building C,Grid,238.25,25.87
2024-05-15,Building D,Grid,62.95,9.34
2024-05-15,Building A,Grid,327.96,47.07
2024-05-15,Building B,Wind,312.31,39.13
2024-05-15,Building C,Solar,54.64,4.88
2024-05-15,Building D,Wind,488.48,52.67
2024-05-16,Building A,Grid,371.0,48.08
2024-05-16,Building B,Wind,82.88,9.86
2024-05-16,Building C,Solar,199.79,19.27
2024-05-16,Building D,Wind,498.53,72.66
2024-05-16,Building A,Solar,52.41,6.04
2024-05-16,Building B,Diesel,186.13,20.03
2024-05-16,Building C,Wind,109.51,15.6
2024-05-16,Building D,Solar,311.22,30.57
2024-05-16,Building A,Diesel,468.65,66.29
2024-05-16,Building B,Grid,90.34,11.72
2024-05-16,Building C,Diesel,113.81,10.04
2024-05-16,Building D,Solar,490.33,56.36
2024-05-16,Building A,Wind,386.52,55.98
2024-05-16,Building B,Wind,456.26,44.91
2024-05-16,Building C,Wind,282.64,31.23
2024-05-16,Building D,Grid,191.99,28.73
2024-05-17,Building A,Grid,300.05,43.39
2024-05-17,Building B,Diesel,73.95,6.69
2024-05-17,Building C,Grid,132.41,14.95
2024-05-17,Building D,Grid,367.68,40.65
2024-05-17,Building A,Diesel,68.36,7.17
2024-05-17,Building B,Diesel,255.99,22.49
2024-05-17,Building C,Grid,105.64,9.14
2024-05-17,Building D,Wind,131.29,12.05
2024-05-17,Building A,Wind,303.46,38.36
2024-05-17,Building B,Grid,312.6,46.27
2024-05-17,Building C,Grid,237.39,20.27
2024-05-17,Building D,Diesel,354.61,50.4
2024-05-17,Building A,Solar,177.93,26.46
2024-05-17,Building B,Solar,227.38,27.59
2024-05-17,Building C,Solar,426.64,38.72
2024-05-17,Building D,Solar,257.1,33.3
2024-05-18,Building A,Diesel,254.32,37.35
2024-05-18,Building B,Solar,198.24,16.47
2024-05-18,Building C,Diesel,196.21,25.74
2024-05-18,Building D,Grid,145.12,12.1
2024-05-18,Building A,Wind,195.43,16.39
2024-05-18,Building B,Solar,296.22,36.19
2024-05-18,Building C,Solar,229.49,21.22
2024-05-18,Building D,Diesel,90.13,12.59
2024-05-18,Building A,Grid,224.83,24.32
2024-05-18,Building B,Grid,104.27,11.92
2024-05-18,Building C,Diesel,381.15,55.08
2024-05-18,Building D,Grid,211.57,18.35
2024-05-18,Building A,Wind,280.69,32.08
2024-05-18,Building B,Diesel,264.4,31.57
2024-05-18,Building C,Diesel,90.6,9.93
2024-05-18,Building D,Wind,326.24,36.01
2024-05-19,Building A,Diesel,91.83,10.65
2024-05-19,Building B,Diesel,354.4,44.42
2024-05-19,Building C,Grid,468.8,54.81
2024-05-19,Building D,Solar,180.82,20.0
2024-05-19,Building A,Diesel,185.18,27.57
2024-05-19,Building B,Wind,428.69,49.99
2024-05-19,Building C,Wind,305.84,36.26
2024-05-19,Building D,Solar,281.04,32.53
2024-05-19,Building A,Diesel,92.52,11.68
2024-05-19,Building B,Wind,209.96,25.4
2024-05-19,Building C,Solar,101.27,12.79
2024-05-19,Building D,Grid,403.78,56.13
2024-05-19,Building A,Solar,87.48,12.37
2024-05-19,Building B,Wind,191.28,25.0
2024-05-19,Building C,Diesel,330.71,32.59
2024-05-19,Building D,Grid,144.98,12.39
2024-05-20,Building A,Wind,442.23,38.67
2024-05-20,Building B,Solar,52.63,4.64
2024-05-20,Building C,Grid,345.11,38.73
2024-05-20,Building D,Diesel,440.95,65.09
2024-05-20,Building A,Diesel,186.26,25.5
2024-05-20,Building B,Wind,360.8,53.19
2024-05-20,Building C,Diesel,412.09,35.5
2024-05-20,Building D,Grid,56.24,4.94
2024-05-20,Building A,Solar,363.21,33.84
2024-05-20,Building B,Solar,144.15,18.08
2024-05-20,Building C,Grid,246.1,30.47
2024-05-20,Building D,Grid,88.74,11.88
2024-05-20,Building A,Grid,263.3,21.47
2024-05-20,Building B,Grid,456.09,60.07
2024-05-20,Building C,Diesel,483.74,54.66
2024-05-20,Building D,Diesel,313.35,29.48
2024-05-21,Building A,Diesel,72.91,5.87
2024-05-21,Building B,Diesel,490.77,68.41
2024-05-21,Building C,Wind,66.66,7.2
2024-05-21,Building D,Diesel,154.36,13.0
2024-05-21,Building A,Solar,239.9,24.5
2024-05-21,Building B,Solar,170.53,21.38
2024-05-21,Building C,Diesel,102.62,12.68
2024-05-21,Building D,Wind,251.75,27.83
2024-05-21,Building A,Grid,179.6,16.78
2024-05-21,Building B,Wind,247.15,28.55
2024-05-21,Building C,Wind,464.78,64.95
2024-05-21,Building D,Diesel,109.02,10.96
2024-05-21,Building A,Diesel,481.91,66.66
2024-05-21,Building B,Wind,408.19,55.51
2024-05-21,Building C,Grid,329.83,32.91
2024-05-21,Building D,Solar,350.18,31.18
2024-05-22,Building A,Grid,120.34,13.77
2024-05-22,Building B,Diesel,474.37,54.34
2024-05-22,Building C,Grid,144.24,12.01
2024-05-22,Building D,Solar,211.45,20.78
2024-05-22,Building A,Grid,128.62,18.03
2024-05-22,Building B,Solar,413.07,42.81
2024-05-22,Building C,Solar,327.9,29.0
2024-05-22,Building D,Grid,268.86,40.21
2024-05-22,Building A,Wind,396.22,53.06
2024-05-22,Building B,Wind,453.34,63.35
2024-05-22,Building C,Solar,367.88,53.29
2024-05-22,Building D,Diesel,409.54,60.36
2024-05-22,Building A,Solar,488.6,65.82
2024-05-22,Building B,Solar,420.62,34.89
2024-05-22,Building C,Solar,125.17,11.05
2024-05-22,Building D,Grid,459.94,41.85
2024-05-23,Building A,Wind,368.67,49.16
2024-05-23,Building B,Diesel,379.65,33.01
2024-05-23,Building C,Wind,200.57,17.98
2024-05-23,Building D,Grid,247.6,27.01
2024-05-23,Building A,Solar,160.39,21.92
2024-05-23,Building B,Wind,179.04,16.47
2024-05-23,Building C,Wind,217.6,28.91
2024-05-23,Building D,Wind,333.25,32.39
2024-05-23,Building A,Diesel,404.25,36.24
2024-05-23,Building B,Diesel,236.03,25.65
2024-05-23,Building C,Diesel,478.33,55.55
2024-05-23,Building D,Wind,474.68,52.68
2024-05-23,Building A,Solar,372.93,43.34
2024-05-23,Building B,Solar,88.15,8.99
2024-05-23,Building C,Grid,245.33,26.38
2024-05-23,Building D,Solar,347.08,43.35
2024-05-24,Building A,Solar,489.98,72.81
2024-05-24,Building B,Wind,238.69,33.9
2024-05-24,Building C,Wind,374.7,38.2
2024-05-24,Building D,Wind,53.56,5.33
2024-05-24,Building A,Grid,365.13,40.61
2024-05-24,Building B,Grid,449.41,55.59
2024-05-24,Building C,Diesel,363.86,51.72
2024-05-24,Building D,Diesel,398.93,56.52
2024-05-24,Building A,Solar,66.64,6.89
2024-05-24,Building B,Grid,284.21,33.5
2024-05-24,Building C,Grid,91.77,10.89
2024-05-24,Building D,Wind,390.67,35.63
2024-05-24,Building A,Solar,450.64,53.08
2024-05-24,Building B,Wind,158.6,21.28
2024-05-24,Building C,Diesel,494.13,43.35
2024-05-24,Building D,Solar,428.71,42.09
2024-05-25,Building A,Wind,105.72,14.06
2024-05-25,Building B,Solar,251.93,30.25
2024-05-25,Building C,Solar,253.92,37.78
2024-05-25,Building D,Grid,207.65,20.75
2024-05-25,Building A,Grid,371.46,43.23
2024-05-25,Building B,Grid,97.35,11.31
2024-05-25,Building C,Grid,420.28,44.25
2024-05-25,Building D,Solar,115.95,12.73
2024-05-25,Building A,Diesel,86.88,7.33
2024-05-25,Building B,Grid,264.31,29.4
2024-05-25,Building C,Wind,354.57,38.36
2024-05-25,Building D,Diesel,442.41,53.49
2024-05-25,Building A,Diesel,498.43,63.91
2024-05-25,Building B,Diesel,379.27,41.41
2024-05-25,Building C,Grid,114.96,10.22
2024-05-25,Building D,Diesel,108.22,13.99
2024-05-26,Building A,Solar,362.51,40.56
2024-05-26,Building B,Solar,385.92,56.38
2024-05-26,Building C,Wind,464.76,41.04
2024-05-26,Building D,Diesel,99.65,10.55
2024-05-26,Building A,Wind,68.13,6.18
2024-05-26,Building B,Wind,187.22,19.89
2024-05-26,Building C,Wind,268.67,36.37
2024-05-26,Building D,Grid,402.71,44.11
2024-05-26,Building A,Wind,450.08,42.8
2024-05-26,Building B,Diesel,50.94,6.03
2024-05-26,Building C,Solar,441.69,48.25
2024-05-26,Building D,Wind,304.59,43.56
2024-05-26,Building A,Diesel,263.85,34.41
2024-05-26,Building B,Grid,392.88,45.31
2024-05-26,Building C,Diesel,392.76,49.76
2024-05-26,Building D,Grid,439.86,45.2
2024-05-27,Building A,Diesel,224.26,32.07
2024-05-27,Building B,Wind,293.45,43.16
2024-05-27,Building C,Diesel,381.16,47.73
2024-05-27,Building D,Grid,368.24,44.2
2024-05-27,Building A,Wind,302.47,26.82
2024-05-27,Building B,Solar,136.59,16.84
2024-05-27,Building C,Solar,480.78,56.02
2024-05-27,Building D,Diesel,276.19,22.46
2024-05-27,Building A,Grid,483.07,47.94
2024-05-27,Building B,Grid,160.38,20.75
2024-05-27,Building C,Diesel,88.09,10.34
2024-05-27,Building D,Wind,230.81,19.19
2024-05-27,Building A,Solar,202.98,18.8
2024-05-27,Building B,Solar,436.84,44.65
2024-05-27,Building C,Wind,90.96,13.52
2024-05-27,Building D,Grid,178.41,16.55
2024-05-28,Building A,Solar,119.4,17.51
2024-05-28,Building B,Grid,76.51,11.27
2024-05-28,Building C,Grid,62.23,5.23
2024-05-28,Building D,Diesel,94.43,8.5
2024-05-28,Building A,Wind,166.07,24.23
2024-05-28,Building B,Solar,73.35,7.1
2024-05-28,Building C,Grid,271.84,36.06
2024-05-28,Building D,Diesel,477.21,47.17
2024-05-28,Building A,Wind,259.17,28.12
2024-05-28,Building B,Diesel,63.01,7.84
2024-05-28,Building C,Solar,171.12,25.23
2024-05-28,Building D,Solar,160.84,19.11
2024-05-28,Building A,Grid,187.08,20.29
2024-05-28,Building B,Solar,430.83,49.56
2024-05-28,Building C,Grid,217.99,32.47
2024-05-28,Building D,Grid,291.89,32.01
2024-05-29,Building A,Diesel,68.81,9.42
2024-05-29,Building B,Wind,343.88,31.54
2024-05-29,Building C,Solar,470.08,53.47
2024-05-29,Building D,Wind,427.77,45.6
2024-05-29,Building A,Wind,429.1,40.72
2024-05-29,Building B,Wind,70.47,9.28
2024-05-29,Building C,Solar,185.29,19.95
2024-05-29,Building D,Solar,423.72,55.4
2024-05-29,Building A,Wind,445.23,42.19
2024-05-29,Building B,Wind,447.77,65.45
2024-05-29,Building C,Wind,490.84,63.58
2024-05-29,Building D,Wind,160.67,23.91
2024-05-29,Building A,Wind,144.78,21.3
2024-05-29,Building B,Wind,57.14,7.34
2024-05-29,Building C,Solar,323.95,26.01
2024-05-29,Building D,Solar,352.72,38.42
2024-05-30,Building A,Diesel,393.11,46.26
2024-05-30,Building B,Solar,292.39,41.66
2024-05-30,Building C,Diesel,352.51,36.91
2024-05-30,Building D,Diesel,422.36,44.37
2024-05-30,Building A,Grid,427.62,58.51
2024-05-30,Building B,Solar,106.14,11.24
2024-05-30,Building C,Grid,250.06,23.88
2024-05-30,Building D,Solar,391.29,49.94
2024-05-30,Building A,Wind,136.18,18.68
2024-05-30,Building B,Wind,413.79,39.51
2024-05-30,Building C,Diesel,485.28,40.07
2024-05-30,Building D,Diesel,457.03,59.18
2024-05-30,Building A,Grid,53.21,7.92
2024-05-30,Building B,Diesel,99.93,9.93
2024-05-30,Building C,Diesel,126.71,11.86
2024-05-30,Building D,Grid,79.41,7.07
2024-05-31,Building A,Solar,107.34,15.6
2024-05-31,Building B,Grid,446.45,58.5
2024-05-31,Building C,Wind,136.33,17.38
2024-05-31,Building D,Wind,356.31,50.53
2024-05-31,Building A,Solar,472.05,58.94
2024-05-31,Building B,Solar,434.24,44.56
2024-05-31,Building C,Diesel,173.32,22.12
2024-05-31,Building D,Diesel,273.01,31.73
2024-05-31,Building A,Solar,447.71,42.85
2024-05-31,Building B,Wind,463.28,54.33
2024-05-31,Building C,Wind,52.32,4.9
2024-05-31,Building D,Solar,446.04,60.9
2024-05-31,Building A,Grid,490.14,53.75
2024-05-31,Building B,Solar,462.65,43.39
2024-05-31,Building C,Wind,189.86,23.51
2024-05-31,Building D,Solar,62.54,6.89
2024-06-01,Building A,Solar,316.64,39.21
2024-06-01,Building B,Wind,428.23,41.67
2024-06-01,Building C,Diesel,157.26,16.33
2024-06-01,Building D,Solar,419.74,48.85
2024-06-01,Building A,Grid,474.6,63.74
2024-06-01,Building B,Diesel,393.84,48.75
2024-06-01,Building C,Solar,88.49,7.46
2024-06-01,Building D,Solar,219.83,31.28
2024-06-01,Building A,Solar,402.19,33.92
2024-06-01,Building B,Diesel,74.65,9.16
2024-06-01,Building C,Diesel,79.61,10.14
2024-06-01,Building D,Solar,182.71,19.5
2024-06-01,Building A,Solar,327.79,35.66
2024-06-01,Building B,Solar,254.04,28.58
2024-06-01,Building C,Diesel,445.97,55.01
2024-06-01,Building D,Wind,342.91,43.65
2024-06-02,Building A,Solar,254.33,26.19
2024-06-02,Building B,Grid,98.6,7.97
2024-06-02,Building C,Solar,316.8,43.99
2024-06-02,Building D,Grid,336.81,32.99
2024-06-02,Building A,Diesel,266.63,32.92
2024-06-02,Building B,Grid,159.42,21.65
2024-06-02,Building C,Solar,107.46,12.99
2024-06-02,Building D,Wind,190.03,26.98
2024-06-02,Building A,Grid,116.33,11.82
2024-06-02,Building B,Wind,180.98,26.77
2024-06-02,Building C,Grid,75.79,8.75
2024-06-02,Building D,Solar,239.93,22.48
2024-06-02,Building A,Grid,338.25,31.83
2024-06-02,Building B,Solar,203.7,25.82
2024-06-02,Building C,Diesel,319.89,33.01
2024-06-02,Building D,Wind,327.25,35.77
2024-06-03,Building A,Grid,97.18,13.73
2024-06-03,Building B,Solar,273.17,39.44
2024-06-03,Building C,Grid,361.95,40.78
2024-06-03,Building D,Grid,157.56,20.71
2024-06-03,Building A,Wind,413.27,43.94
2024-06-03,Building B,Diesel,132.91,19.84
2024-06-03,Building C,Wind,54.45,5.72
2024-06-03,Building D,Solar,114.08,12.64
2024-06-03,Building A,Wind,69.76,5.73
2024-06-03,Building B,Grid,177.85,16.95
2024-06-03,Building C,Wind,373.48,38.76
2024-06-03,Building D,Grid,130.34,10.62
2024-06-03,Building A,Wind,459.79,37.46
2024-06-03,Building B,Grid,220.52,29.8
2024-06-03,Building C,Solar,202.27,19.16
2024-06-03,Building D,Diesel,158.07,21.6
2024-06-04,Building A,Grid,473.52,70.27
2024-06-04,Building B,Diesel,445.27,37.66
2024-06-04,Building C,Grid,447.23,39.87
2024-06-04,Building D,Grid,136.26,14.51
2024-06-04,Building A,Wind,193.08,21.25
2024-06-04,Building B,Grid,464.46,61.97
2024-06-04,Building C,Grid,434.5,43.71
2024-06-04,Building D,Grid,197.46,16.53
2024-06-04,Building A,Wind,442.78,61.81
2024-06-04,Building B,Diesel,144.16,12.35
2024-06-04,Building C,Diesel,405.95,49.95
2024-06-04,Building D,Grid,278.88,36.98
2024-06-04,Building A,Wind,274.36,30.87
2024-06-04,Building B,Wind,370.62,43.28
2024-06-04,Building C,Diesel,372.04,42.65
2024-06-04,Building D,Wind,311.53,38.84
2024-06-05,Building A,Solar,143.24,20.43
2024-06-05,Building B,Diesel,438.43,47.22
2024-06-05,Building C,Wind,241.26,25.67
2024-06-05,Building D,Grid,470.97,50.01
2024-06-05,Building A,Solar,110.45,9.49
2024-06-05,Building B,Diesel,283.47,27.24
2024-06-05,Building C,Solar,259.36,32.03
2024-06-05,Building D,Diesel,253.02,27.9
2024-06-05,Building A,Wind,412.03,42.11
2024-06-05,Building B,Diesel,61.12,6.78
2024-06-05,Building C,Wind,340.41,35.79
2024-06-05,Building D,Solar,182.53,21.01
2024-06-05,Building A,Solar,403.64,58.47
2024-06-05,Building B,Solar,103.36,10.88
2024-06-05,Building C,Grid,200.19,25.48
2024-06-05,Building D,Wind,186.22,25.53
2024-06-06,Building A,Wind,135.79,16.6
2024-06-06,Building B,Grid,499.28,66.24
2024-06-06,Building C,Wind,53.84,5.44
2024-06-06,Building D,Wind,402.41,43.57
2024-06-06,Building A,Diesel,419.84,55.86
2024-06-06,Building B,Solar,262.4,30.41
2024-06-06,Building C,Grid,439.46,42.16
2024-06-06,Building D,Grid,263.5,30.59
2024-06-06,Building A,Diesel,375.13,42.13
2024-06-06,Building B,Solar,190.88,17.78
2024-06-06,Building C,Diesel,144.31,16.09
2024-06-06,Building D,Solar,218.62,26.33
2024-06-06,Building A,Grid,187.51,24.69
2024-06-06,Building B,Diesel,414.68,57.39
2024-06-06,Building C,Wind,151.47,16.63
2024-06-06,Building D,Diesel,393.28,50.47
2024-06-07,Building A,Wind,196.74,16.06
2024-06-07,Building B,Solar,464.96,42.2
2024-06-07,Building C,Wind,305.69,41.56
2024-06-07,Building D,Diesel,491.08,46.31
2024-06-07,Building A,Diesel,78.67,8.42
2024-06-07,Building B,Diesel,98.89,11.85
2024-06-07,Building C,Diesel,337.55,34.2
2024-06-07,Building D,Grid,96.94,11.51
2024-06-07,Building A,Solar,421.91,51.57
2024-06-07,Building B,Solar,134.01,11.37
2024-06-07,Building C,Diesel,177.72,17.12
2024-06-07,Building D,Solar,254.6,26.94
2024-06-07,Building A,Solar,127.32,17.85
2024-06-07,Building B,Diesel,226.0,33.74
2024-06-07,Building C,Grid,291.4,33.07
2024-06-07,Building D,Solar,225.05,32.24
2024-06-08,Building A,Grid,108.47,10.24
2024-06-08,Building B,Diesel,418.05,52.9
2024-06-08,Building C,Grid,321.67,46.88
2024-06-08,Building D,Grid,276.11,35.33
2024-06-08,Building A,Wind,140.77,21.03
2024-06-08,Building B,Diesel,78.79,8.51
2024-06-08,Building C,Grid,286.64,41.2
2024-06-08,Building D,Diesel,257.09,30.94
2024-06-08,Building A,Solar,179.56,25.44
2024-06-08,Building B,Diesel,206.05,28.64
2024-06-08,Building C,Wind,225.99,31.11
2024-06-08,Building D,Grid,236.77,21.92
2024-06-08,Building A,Diesel,256.02,36.81
2024-06-08,Building B,Grid,364.33,31.58
2024-06-08,Building C,Solar,157.86,22.25
2024-06-08,Building D,Wind,447.15,52.6
2024-06-09,Building A,Solar,364.12,47.54
2024-06-09,Building B,Grid,458.93,49.93
2024-06-09,Building C,Solar,497.89,42.5
2024-06-09,Building D,Solar,276.98,37.27
2024-06-09,Building A,Diesel,252.92,24.71
2024-06-09,Building B,Solar,257.98,21.96
2024-06-09,Building C,Diesel,221.52,29.29
2024-06-09,Building D,Grid,228.5,18.45
2024-06-09,Building A,Solar,369.09,33.05
2024-06-09,Building B,Diesel,268.14,22.73
2024-06-09,Building C,Grid,371.11,41.06
2024-06-09,Building D,Diesel,419.19,58.23
2024-06-09,Building A,Grid,427.32,52.34
2024-06-09,Building B,Grid,182.37,21.41
2024-06-09,Building C,Diesel,125.8,15.98
2024-06-09,Building D,Solar,354.82,32.2
2024-06-10,Building A,Wind,130.07,16.91
2024-06-10,Building B,Grid,248.93,20.75
2024-06-10,Building C,Solar,225.78,22.94
2024-06-10,Building D,Solar,319.19,26.62
2024-06-10,Building A,Diesel,395.2,57.31
2024-06-10,Building B,Wind,458.94,43.14
2024-06-10,Building C,Solar,239.76,35.78
2024-06-10,Building D,Wind,419.24,53.49
2024-06-10,Building A,Solar,149.26,21.16
2024-06-10,Building B,Grid,375.81,31.22
2024-06-10,Building C,Solar,417.03,42.78
2024-06-10,Building D,Grid,331.1,48.14
2024-06-10,Building A,Diesel,472.52,41.8
2024-06-10,Building B,Grid,97.65,10.02
2024-06-10,Building C,Solar,230.96,23.59
2024-06-10,Building D,Diesel,145.75,13.91
2024-06-11,Building A,Wind,342.48,36.24
2024-06-11,Building B,Solar,448.46,48.78
2024-06-11,Building C,Diesel,492.4,42.9
2024-06-11,Building D,Grid,163.37,14.15
2024-06-11,Building A,Wind,491.64,63.29
2024-06-11,Building B,Grid,199.42,24.82
2024-06-11,Building C,Wind,490.11,62.07
2024-06-11,Building D,Solar,200.8,24.62
2024-06-11,Building A,Diesel,222.07,27.72
2024-06-11,Building B,Grid,276.54,35.76
2024-06-11,Building C,Solar,154.67,19.05
2024-06-11,Building D,Solar,188.98,24.88
2024-06-11,Building A,Grid,328.89,27.69
2024-06-11,Building B,Wind,274.43,25.84
2024-06-11,Building C,Diesel,141.97,11.73
2024-06-11,Building D,Diesel,382.67,39.42
2024-06-12,Building A,Wind,192.89,26.06
2024-06-12,Building B,Solar,284.39,42.21
2024-06-12,Building C,Wind,387.75,37.24
2024-06-12,Building D,Wind,204.23,19.28
2024-06-12,Building A,Solar,457.98,57.96
2024-06-12,Building B,Grid,410.65,52.87
2024-06-12,Building C,Grid,323.63,34.53
2024-06-12,Building D,Wind,132.6,16.45
2024-06-12,Building A,Solar,441.44,37.48
2024-06-12,Building B,Grid,73.45,10.98
2024-06-12,Building C,Grid,106.5,9.81
2024-06-12,Building D,Grid,156.34,13.36
2024-06-12,Building A,Diesel,190.16,24.82
2024-06-12,Building B,Grid,240.81,29.48
2024-06-12,Building C,Wind,178.41,19.87
2024-06-12,Building D,Grid,172.34,23.21
2024-06-13,Building A,Solar,477.96,50.27
2024-06-13,Building B,Diesel,125.49,13.92
2024-06-13,Building C,Diesel,392.15,53.87
2024-06-13,Building D,Diesel,58.91,6.29
2024-06-13,Building A,Solar,391.49,56.57
2024-06-13,Building B,Grid,298.78,27.58
2024-06-13,Building C,Diesel,258.64,28.9
2024-06-13,Building D,Diesel,302.96,34.43
2024-06-13,Building A,Wind,111.5,12.58
2024-06-13,Building B,Grid,462.26,37.12
2024-06-13,Building C,Wind,271.15,39.26
2024-06-13,Building D,Diesel,486.72,51.65
2024-06-13,Building A,Diesel,188.51,28.11
2024-06-13,Building B,Solar,233.95,19.35
2024-06-13,Building C,Solar,223.17,26.69
2024-06-13,Building D,Grid,393.33,57.82
2024-06-14,Building A,Wind,279.32,31.9
2024-06-14,Building B,Wind,363.4,45.63
2024-06-14,Building C,Diesel,381.05,36.95
2024-06-14,Building D,Solar,464.66,48.93
2024-06-14,Building A,Solar,363.86,45.55
2024-06-14,Building B,Wind,322.45,47.11
2024-06-14,Building C,Grid,164.43,20.09
2024-06-14,Building D,Grid,55.55,7.44
2024-06-14,Building A,Diesel,228.95,27.71
2024-06-14,Building B,Solar,283.34,26.41
2024-06-14,Building C,Diesel,124.62,13.69
2024-06-14,Building D,Wind,275.29,32.3
2024-06-14,Building A,Diesel,313.74,41.22
2024-06-14,Building B,Solar,99.17,11.91
2024-06-14,Building C,Wind,416.4,41.15
2024-06-14,Building D,Grid,468.51,50.53
2024-06-15,Building A,Wind,52.89,4.85
2024-06-15,Building B,Diesel,50.71,4.3
2024-06-15,Building C,Diesel,286.23,36.01
2024-06-15,Building D,Diesel,126.79,13.47
2024-06-15,Building A,Grid,139.11,12.9
2024-06-15,Building B,Solar,252.8,34.64
2024-06-15,Building C,Grid,140.42,18.6
2024-06-15,Building D,Grid,166.71,23.87
2024-06-15,Building A,Diesel,248.33,35.74
2024-06-15,Building B,Solar,440.76,40.39
2024-06-15,Building C,Wind,88.57,7.86
2024-06-15,Building D,Solar,203.97,24.68
2024-06-15,Building A,Diesel,268.34,35.75
2024-06-15,Building B,Solar,77.48,10.28
2024-06-15,Building C,Solar,349.4,47.25
2024-06-15,Building D,Solar,93.58,10.91
2024-06-16,Building A,Solar,219.05,25.5
2024-06-16,Building B,Wind,469.46,53.11
2024-06-16,Building C,Wind,321.97,33.34
2024-06-16,Building D,Wind,499.75,68.56
2024-06-16,Building A,Wind,349.29,37.2
